userId,profile
23204,"This person likes anime genres such as Comedy, Drama, Sci-Fi, Thriller."
23214,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Historical, Horror, Shoujo, Slice of Life, Fantasy, Mystery, Action, Thriller."
23218,"This person likes anime genres such as Shounen, Sci-Fi, Supernatural, Drama, Action, Thriller."
23230,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Harem, Ecchi."
23240,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Mystery, Psychological, Fantasy, Military, Action, Music, Thriller."
23242,This person likes anime genres such as Sci-Fi.
23246,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Psychological, Fantasy, Action, Thriller."
23247,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Military, Super Power, Magic, Ecchi."
23257,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Horror, Military, Ecchi, Action, Harem, Mecha."
23258,This person likes anime genres such as .
23259,"This person likes anime genres such as Comedy, Romance, Harem, School, Supernatural, Sci-Fi, Seinen, Mystery, Adventure, Slice of Life, Military, Action, Magic, Thriller, Ecchi."
23266,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Fantasy, Super Power, Action, Magic, Harem, Ecchi."
23281,"This person likes anime genres such as Romance, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action."
23282,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Military, Fantasy, Ecchi, Action, Harem, Mecha."
23286,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Shoujo, Historical, Slice of Life, Fantasy, Super Power, Action, Magic."
23289,"This person likes anime genres such as Comedy, Romance, Slice of Life, School."
23291,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Harem, Ecchi."
23302,"This person likes anime genres such as Sci-Fi, Supernatural, Drama, Fantasy, Military, Action, Mecha."
23306,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Magic, Parody, Harem, Ecchi."
23310,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Slice of Life."
23321,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Historical, Fantasy, Super Power, Action."
23326,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Military, Action, Thriller."
23343,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Slice of Life, Historical, Mystery, Seinen, Fantasy, Action, Magic, Parody, Harem, Ecchi."
23346,"This person likes anime genres such as Sports, Drama."
23351,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Magic, Harem, Ecchi."
23352,"This person likes anime genres such as Comedy, Mecha, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Thriller, Ecchi."
23353,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Demons, Parody, Harem, Ecchi."
23358,This person likes anime genres such as .
23362,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Action, Mecha."
23366,"This person likes anime genres such as Comedy, School, Sci-Fi, Drama, Military, Action, Sports, Mecha."
23373,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Harem, Ecchi."
23381,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Seinen, Adventure, Slice of Life, Fantasy, Action, Demons, Sports, Harem, Ecchi."
23384,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Sports, Thriller."
23386,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Ecchi, Action, Parody, Harem, Mecha."
23392,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Mystery, Slice of Life, Psychological, Fantasy, Action, Magic, Thriller."
23395,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Drama, Adventure, Military, Fantasy, Action, Vampire, Mecha."
23407,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Super Power, Action, Harem, Ecchi."
23412,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Super Power, Action, Parody, Harem, Ecchi."
23421,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Sports."
23427,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Historical, Mystery, Psychological, Samurai, Romance, Sci-Fi, Horror, Action, Comedy, School, Shoujo, Military, Super Power, Magic."
23432,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Magic, Parody, Harem, Ecchi."
23433,"This person likes anime genres such as Comedy, Romance, Supernatural, Drama, Adventure, Mystery, Fantasy, Action, Thriller."
23434,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Mystery, Slice of Life, Psychological, Fantasy, Action, Magic, Thriller, Mecha."
23435,"This person likes anime genres such as Comedy, Romance, Mecha, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Psychological, Fantasy, Military, Action, Sports, Thriller, Ecchi."
23439,This person likes anime genres such as Action.
23444,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Action."
23453,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Fantasy, Action, Mecha."
23456,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Action, Demons, Magic."
23462,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Action, Magic, Ecchi."
23465,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Shounen, Mystery, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Military, Super Power, Magic, Ecchi."
23469,"This person likes anime genres such as Comedy, Romance, Mecha, Shounen, School, Supernatural, Sci-Fi, Adventure, Fantasy, Military, Action, Harem, Ecchi."
23470,"This person likes anime genres such as Comedy, School, Drama, Historical, Slice of Life, Fantasy, Action."
23473,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Historical, Slice of Life, Psychological, Fantasy, Action, Thriller."
23479,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Supernatural, Drama, Adventure, Shoujo, Mystery, Slice of Life, Fantasy, Josei, Action, Demons, Sports."
23483,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
23485,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Slice of Life, Super Power, Action, Demons, Harem, Ecchi."
23486,"This person likes anime genres such as Supernatural, Drama, Adventure, Fantasy, Shounen, Historical, Psychological, Demons, Romance, Sci-Fi, Action, Parody, Thriller, Harem, Comedy, School, Military, Magic, Ecchi."
23490,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Action, Harem."
23496,"This person likes anime genres such as Sci-Fi, Drama, Action."
23501,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Comedy, School, Shoujo, Military, Magic, Ecchi."
23509,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Slice of Life, Action, Magic."
23510,"This person likes anime genres such as Comedy, Romance, School, Slice of Life, Action, Parody, Harem, Ecchi."
23512,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Hentai, Shounen, Mystery, Psychological, Romance, Sci-Fi, Horror, Shoujo Ai, Action, Parody, Thriller, Mecha, Comedy, Harem, School, Military, Super Power, Magic, Ecchi."
23514,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Fantasy, Action."
23515,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Space, Seinen, Fantasy, Military, Action, Magic, Sports, Mecha."
23527,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Mystery, Slice of Life, Fantasy, Military, Action, Demons, Parody, Harem, Ecchi."
23538,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Sports, Shounen, Historical, Mystery, Demons, Romance, Sci-Fi, Horror, Action, Harem, Comedy, School, Military, Magic, Ecchi."
23544,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Magic, Parody, Harem, Ecchi."
23547,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Drama, Slice of Life, Shoujo, Fantasy, Action, Magic, Harem, Ecchi."
23559,"This person likes anime genres such as Comedy, School, Adventure, Slice of Life, Fantasy, Action."
23561,"This person likes anime genres such as Comedy, Romance, Supernatural, Sci-Fi, Historical, Adventure, Mystery, Fantasy, Action, Magic."
23563,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Sports, Shounen, Mystery, Psychological, Demons, Romance, Sci-Fi, Horror, Action, Harem, Thriller, Comedy, School, Super Power, Magic, Ecchi."
23573,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Action, Parody, Harem."
23583,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Space, Adventure, Mystery, Fantasy, Military, Action, Magic, Thriller, Mecha."
23584,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Adventure, Slice of Life, Fantasy, Action, Harem, Ecchi."
23590,"This person likes anime genres such as Comedy, Slice of Life, School."
23594,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Sports, Shounen, Romance, Sci-Fi, Horror, Action, Parody, Harem, Thriller, Comedy, School, Military, Magic, Ecchi."
23595,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Slice of Life, Seinen, Martial Arts, Fantasy, Shounen, Mystery, Historical, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Kids, School, Military, Super Power, Magic, Ecchi."
23598,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action."
23606,"This person likes anime genres such as Comedy, Drama, Action."
23611,This person likes anime genres such as Romance.
23615,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Adventure, Slice of Life, Fantasy, Action, Parody."
23619,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Mystery, Shoujo, Historical, Slice of Life, Fantasy, Military, Action, Demons, Magic."
23628,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Slice of Life, Action, Harem, Ecchi."
23631,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Shounen, Historical, Mystery, Romance, Sci-Fi, Space, Action, Parody, Harem, Mecha, Comedy, School, Military, Music, Magic, Ecchi."
23638,"This person likes anime genres such as Sci-Fi, Romance, Drama, Action."
23659,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action."
23664,"This person likes anime genres such as Comedy, Romance, Thriller, School, Supernatural, Drama, Adventure, Mystery, Slice of Life, Fantasy, Action, Harem, Ecchi."
23669,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Historical, Psychological, Josei, Demons, Romance, Sci-Fi, Horror, Action, Harem, Comedy, School, Military, Magic, Ecchi."
23678,"This person likes anime genres such as Comedy, Romance, Thriller, Harem, School, Sci-Fi, Drama, Ecchi, Action, Hentai, Mecha."
23695,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Historical, Mystery, Fantasy, Military, Ecchi, Action, Thriller, Mecha."
23701,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Historical, Adventure, Fantasy, Super Power, Action, Ecchi."
23715,"This person likes anime genres such as Comedy, Romance, Harem, School, Supernatural, Fantasy, Action, Hentai, Ecchi."
23719,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Psychological, Fantasy, Action, Thriller."
23722,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Magic, Thriller, Mecha."
23727,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Demons, Romance, Sci-Fi, Horror, Action, Parody, Thriller, Harem, Comedy, School, Military, Super Power, Magic, Ecchi."
